timestamp,demand,solar,usep
2026-03-17 13:00:00,6472.272,1217.43,139.78
2026-03-17 13:30:00,6466.303,1266.33,138.54
2026-03-17 14:00:00,6583.773,1185.45,139.72
2026-03-17 14:30:00,6624.458,1130.4,139.73
2026-03-17 15:00:00,6657.036,1076.24,138.58
2026-03-17 15:30:00,6873.162,877.88,143.58
2026-03-17 16:00:00,6821.856,882.6,139.94
2026-03-17 16:30:00,7057.678,668.07,158.32
2026-03-17 17:00:00,7254.525,451.93,166.55
2026-03-17 17:30:00,7442.416,181.58,181.91
2026-03-17 18:00:00,7450.348,90.69,172.99
2026-03-17 18:30:00,7462.742,57.73,173.0
2026-03-17 19:00:00,7487.434,11.32,178.01
2026-03-17 19:30:00,7458.438,0.0,173.05
2026-03-17 20:00:00,7403.415,0.0,171.72
2026-03-17 20:30:00,7350.336,0.0,168.15
2026-03-17 21:00:00,7293.454,0.0,167.42
2026-03-17 21:30:00,7141.427,0.0,165.97
2026-03-17 22:00:00,6989.345,0.0,163.19
2026-03-17 22:30:00,6845.806,0.0,161.45
2026-03-17 23:00:00,6712.402,0.0,163.53
2026-03-17 23:30:00,6583.723,0.0,163.3
2026-03-18 00:00:00,6462.505,0.0,167.82
2026-03-18 00:30:00,6357.286,0.0,167.71
2026-03-18 01:00:00,6249.859,0.0,176.17
2026-03-18 01:30:00,6182.079,0.0,175.95
2026-03-18 02:00:00,6119.108,0.0,172.94
2026-03-18 02:30:00,6062.063,0.0,171.2
2026-03-18 03:00:00,6037.804,0.0,165.39
2026-03-18 03:30:00,6022.432,0.0,163.06
2026-03-18 04:00:00,6022.318,0.0,162.61
2026-03-18 04:30:00,6032.795,0.0,162.64
2026-03-18 05:00:00,6131.692,0.0,167.99
2026-03-18 05:30:00,6298.71,0.0,177.46
2026-03-18 06:00:00,6478.599,0.0,168.07
2026-03-18 06:30:00,6628.4,0.0,168.14
2026-03-18 07:00:00,6783.633,4.02,170.81
2026-03-18 07:30:00,6987.457,21.44,172.95
2026-03-18 08:00:00,7216.057,52.55,174.96
2026-03-18 08:30:00,7192.991,203.53,175.66
2026-03-18 09:00:00,7107.264,377.04,170.02
2026-03-18 09:30:00,6983.789,563.14,158.34
2026-03-18 10:00:00,6931.242,680.68,158.34
2026-03-18 10:30:00,6849.301,775.67,158.32
2026-03-18 11:00:00,6709.013,942.22,153.04
2026-03-18 11:30:00,6489.781,1136.37,139.9
2026-03-18 12:00:00,6466.809,1170.62,141.28
2026-03-18 12:30:00,6674.004,999.83,158.09
2026-03-18 13:00:00,6718.699,1021.94,153.21
2026-03-18 13:30:00,6652.723,1062.66,141.51
2026-03-18 14:00:00,6750.209,949.49,146.88
2026-03-18 14:30:00,6818.999,885.79,146.86
2026-03-18 15:00:00,6987.75,739.45,158.09
2026-03-18 15:30:00,7061.927,701.53,158.13
2026-03-18 16:00:00,6965.171,718.39,146.68
2026-03-18 16:30:00,7140.612,505.14,141.26
2026-03-18 17:00:00,7371.046,267.89,161.68
2026-03-18 17:30:00,7284.186,230.97,173.12
2026-03-18 18:00:00,7306.496,147.38,166.59
2026-03-18 18:30:00,7384.371,79.13,173.53
2026-03-18 19:00:00,7462.34,10.82,174.37
2026-03-18 19:30:00,7454.095,0.0,173.76
2026-03-18 20:00:00,7406.046,0.0,173.07
2026-03-18 20:30:00,7355.937,0.0,172.63
2026-03-18 21:00:00,7282.103,0.0,171.64
2026-03-18 21:30:00,7128.625,0.0,166.04
2026-03-18 22:00:00,6980.807,0.0,161.63
2026-03-18 22:30:00,6847.631,0.0,158.0
2026-03-18 23:00:00,6713.028,0.0,163.18
2026-03-18 23:30:00,6537.075,0.0,163.78
2026-03-19 00:00:00,6363.468,0.0,161.7
2026-03-19 00:30:00,6241.4,0.0,161.49
2026-03-19 01:00:00,6192.451,0.0,166.49
2026-03-19 01:30:00,6120.405,0.0,162.69
2026-03-19 02:00:00,6056.83,0.0,162.67
2026-03-19 02:30:00,6000.638,0.0,162.21
2026-03-19 03:00:00,5957.653,0.0,162.2
2026-03-19 03:30:00,5941.863,0.0,161.91
2026-03-19 04:00:00,5954.293,0.0,161.91
2026-03-19 04:30:00,5998.581,0.0,162.66
2026-03-19 05:00:00,6076.018,0.0,162.84
2026-03-19 05:30:00,6217.042,0.0,167.83
2026-03-19 06:00:00,6401.37,0.0,163.35
2026-03-19 06:30:00,6607.098,0.0,168.05
2026-03-19 07:00:00,6795.501,3.31,168.66
2026-03-19 07:30:00,6971.802,21.93,170.29
2026-03-19 08:00:00,7140.583,51.44,172.96
2026-03-19 08:30:00,7108.844,216.13,172.21
2026-03-19 09:00:00,7015.433,413.65,162.75
2026-03-19 09:30:00,6902.147,615.09,155.07
2026-03-19 10:00:00,6914.9,676.79,171.75
2026-03-19 10:30:00,6747.301,867.98,155.3
2026-03-19 11:00:00,6589.454,1012.87,144.4
2026-03-19 11:30:00,6559.137,1052.55,155.11
2026-03-19 12:00:00,6343.191,1209.83,139.77
2026-03-19 12:30:00,6415.838,1214.05,140.03
2026-03-19 13:00:00,6484.593,1194.81,152.25
2026-03-19 13:30:00,6469.617,1225.9,151.66
2026-03-19 14:00:00,6661.5,1017.63,155.17
2026-03-19 14:30:00,6741.158,909.84,161.96
2026-03-19 15:00:00,6828.044,805.56,167.57
2026-03-19 15:30:00,6690.813,955.28,155.14
2026-03-19 16:00:00,6975.171,740.12,155.14
2026-03-19 16:30:00,7168.509,479.71,171.09
2026-03-19 17:00:00,7092.597,468.29,155.1
2026-03-19 17:30:00,7098.636,383.93,154.94
2026-03-19 18:00:00,7320.193,146.73,171.84
2026-03-19 18:30:00,7351.246,99.55,173.02
2026-03-19 19:00:00,7413.903,10.64,173.56
2026-03-19 19:30:00,7420.905,0.0,173.55
2026-03-19 20:00:00,7412.0,0.0,173.21
2026-03-19 20:30:00,7365.023,0.0,172.63
2026-03-19 21:00:00,7276.313,0.0,171.06
2026-03-19 21:30:00,7144.524,0.0,163.13
2026-03-19 22:00:00,6989.832,0.0,162.97
2026-03-19 22:30:00,6843.968,0.0,157.88
2026-03-19 23:00:00,6711.532,0.0,162.51
2026-03-19 23:30:00,6553.029,0.0,162.75
2026-03-20 00:00:00,6390.838,0.0,164.0
2026-03-20 00:30:00,6275.589,0.0,163.92
2026-03-20 01:00:00,6205.224,0.0,166.71
2026-03-20 01:30:00,6131.459,0.0,166.28
2026-03-20 02:00:00,6068.032,0.0,166.17
2026-03-20 02:30:00,6010.235,0.0,163.85
2026-03-20 03:00:00,5957.276,0.0,163.75
2026-03-20 03:30:00,5939.841,0.0,163.73
2026-03-20 04:00:00,5948.389,0.0,163.72
2026-03-20 04:30:00,5990.659,0.0,166.18
2026-03-20 05:00:00,6067.117,0.0,166.59
2026-03-20 05:30:00,6208.862,0.0,167.31
2026-03-20 06:00:00,6384.969,0.0,165.96
2026-03-20 06:30:00,6579.112,0.0,168.02
2026-03-20 07:00:00,6770.407,3.57,168.72
2026-03-20 07:30:00,6946.186,22.71,170.1
2026-03-20 08:00:00,7110.808,47.7,171.7
2026-03-20 08:30:00,7076.226,213.44,171.83
2026-03-20 09:00:00,7004.37,389.85,164.41
2026-03-20 09:30:00,6842.805,635.2,142.61
2026-03-20 10:00:00,6721.343,822.94,140.1
2026-03-20 10:30:00,6583.952,1004.79,136.69
2026-03-20 11:00:00,6409.262,1170.77,139.77
2026-03-20 11:30:00,6233.567,1317.83,131.45
2026-03-20 12:00:00,6312.71,1224.22,139.5
2026-03-20 12:30:00,6345.234,1267.16,139.67
2026-03-20 13:00:00,6369.233,1288.14,137.55
2026-03-20 13:30:00,6555.718,1130.36,139.98
2026-03-20 14:00:00,6456.924,1213.75,138.8
2026-03-20 14:30:00,6542.339,1124.03,139.76
2026-03-20 15:00:00,6606.338,1062.59,139.99
2026-03-20 15:30:00,6642.797,1059.17,139.97
2026-03-20 16:00:00,6887.654,831.46,133.92
2026-03-20 16:30:00,6917.424,734.14,133.34
2026-03-20 17:00:00,6961.583,659.35,135.78
2026-03-20 17:30:00,7085.406,448.77,154.61
2026-03-20 18:00:00,7261.179,225.36,166.52
2026-03-20 18:30:00,7346.172,95.16,173.05
2026-03-20 19:00:00,7414.823,9.32,173.36
2026-03-20 19:30:00,7413.078,0.0,174.05
2026-03-20 20:00:00,7384.207,0.0,172.81
2026-03-20 20:30:00,7322.535,0.0,171.61
2026-03-20 21:00:00,7229.77,0.0,170.84
2026-03-20 21:30:00,7090.301,0.0,166.1
2026-03-20 22:00:00,6948.796,0.0,164.0
2026-03-20 22:30:00,6813.9,0.0,163.93
2026-03-20 23:00:00,6692.662,0.0,167.4
2026-03-20 23:30:00,6577.581,0.0,164.09
2026-03-21 00:00:00,6466.313,0.0,186.35
2026-03-21 00:30:00,6369.582,0.0,182.1
2026-03-21 01:00:00,6268.189,0.0,175.91
2026-03-21 01:30:00,6187.009,0.0,172.12
2026-03-21 02:00:00,6112.528,0.0,171.82
2026-03-21 02:30:00,6044.092,0.0,171.45
2026-03-21 03:00:00,5987.125,0.0,169.32
2026-03-21 03:30:00,5956.321,0.0,169.24
2026-03-21 04:00:00,5947.052,0.0,169.25
2026-03-21 04:30:00,5960.516,0.0,169.24
2026-03-21 05:00:00,5983.701,0.0,169.31
2026-03-21 05:30:00,6023.963,0.0,169.41
2026-03-21 06:00:00,6086.456,0.0,169.32
2026-03-21 06:30:00,6163.386,0.0,171.44
2026-03-21 07:00:00,6214.766,6.81,169.42
2026-03-21 07:30:00,6271.255,22.93,171.43
2026-03-21 08:00:00,6331.651,61.76,169.44
2026-03-21 08:30:00,6213.315,261.07,164.12
2026-03-21 09:00:00,6188.743,376.77,155.83
2026-03-21 09:30:00,6033.754,631.98,139.46
2026-03-21 10:00:00,5946.56,800.48,138.8
2026-03-21 10:30:00,5806.978,969.89,134.85
2026-03-21 11:00:00,5853.253,951.35,136.17
2026-03-21 11:30:00,5805.825,1013.87,134.87
2026-03-21 12:00:00,5567.971,1240.9,100.81
2026-03-21 12:30:00,5536.063,1315.31,100.59
2026-03-21 13:00:00,5643.325,1266.5,129.05
2026-03-21 13:30:00,5678.225,1203.33,129.03
2026-03-21 14:00:00,5722.055,1145.98,90.08
2026-03-21 14:30:00,5764.887,1105.58,90.05
2026-03-21 15:00:00,5745.648,1141.65,62.63
2026-03-21 15:30:00,5746.095,1123.88,62.83
2026-03-21 16:00:00,5813.086,1060.51,66.19
2026-03-21 16:30:00,6041.408,848.09,131.13
2026-03-21 17:00:00,6211.332,720.13,137.6
2026-03-21 17:30:00,6389.531,587.88,144.38
2026-03-21 18:00:00,6735.061,290.76,169.53
2026-03-21 18:30:00,6884.822,149.05,177.78
2026-03-21 19:00:00,7033.246,14.59,184.97
2026-03-21 19:30:00,7065.233,0.0,188.2
2026-03-21 20:00:00,7098.576,0.0,188.22
2026-03-21 20:30:00,7106.066,0.0,188.23
2026-03-21 21:00:00,7051.282,0.0,186.6
2026-03-21 21:30:00,6940.451,0.0,184.88
2026-03-21 22:00:00,6792.812,0.0,179.96
2026-03-21 22:30:00,6663.706,0.0,171.75
2026-03-21 23:00:00,6548.129,0.0,169.62
2026-03-21 23:30:00,6466.02,0.0,169.61
2026-03-22 00:00:00,6393.632,0.0,299.48
2026-03-22 00:30:00,6291.399,0.0,277.98
2026-03-22 01:00:00,6150.39,0.0,190.89
2026-03-22 01:30:00,6068.563,0.0,186.84
2026-03-22 02:00:00,5998.417,0.0,176.76
2026-03-22 02:30:00,5936.054,0.0,175.1
2026-03-22 03:00:00,5890.469,0.0,172.79
2026-03-22 03:30:00,5865.524,0.0,172.42
2026-03-22 04:00:00,5862.692,0.0,172.6
2026-03-22 04:30:00,5877.438,0.0,172.82
2026-03-22 05:00:00,5897.158,0.0,172.82
2026-03-22 05:30:00,5936.491,0.0,173.1
2026-03-22 06:00:00,5998.691,0.0,175.19
2026-03-22 06:30:00,6072.545,0.0,182.1
2026-03-22 07:00:00,6121.554,6.98,186.75
2026-03-22 07:30:00,6182.193,22.7,187.03
2026-03-22 08:00:00,6257.722,55.65,192.22
2026-03-22 08:30:00,6179.31,227.32,177.09
2026-03-22 09:00:00,6075.86,424.63,169.24
2026-03-22 09:30:00,5950.313,662.28,141.12
2026-03-22 10:00:00,5871.2,826.1,139.75
2026-03-22 10:30:00,5710.863,987.28,130.28
2026-03-22 11:00:00,5511.034,1212.74,136.91
2026-03-22 11:30:00,5671.486,1052.72,139.72
2026-03-22 12:00:00,5621.97,1107.9,139.82
2026-03-22 12:30:00,5503.982,1245.86,139.49
2026-03-22 13:00:00,5582.006,1207.55,139.61
2026-03-22 13:30:00,5478.804,1338.78,139.73
2026-03-22 14:00:00,5553.483,1275.64,139.54
2026-03-22 14:30:00,5747.547,1084.48,150.62
2026-03-22 15:00:00,5685.536,1134.84,139.69
2026-03-22 15:30:00,5744.828,1072.41,139.44
2026-03-22 16:00:00,5879.798,948.21,139.65
2026-03-22 16:30:00,6030.881,809.1,148.38
2026-03-22 17:00:00,6333.052,566.52,169.49
2026-03-22 17:30:00,6419.133,524.28,169.57
2026-03-22 18:00:00,6686.921,297.03,176.69
2026-03-22 18:30:00,6828.059,156.3,181.54
2026-03-22 19:00:00,6989.907,24.52,187.04
2026-03-22 19:30:00,7039.155,0.0,196.67
2026-03-22 20:00:00,7076.505,0.0,200.97
2026-03-22 20:30:00,7090.202,0.0,197.24
2026-03-22 21:00:00,7047.932,0.0,226.46
2026-03-22 21:30:00,6946.663,0.0,205.52
2026-03-22 22:00:00,6816.668,0.0,192.48
2026-03-22 22:30:00,6692.309,0.0,187.25
2026-03-22 23:00:00,6566.801,0.0,187.25
2026-03-22 23:30:00,6464.126,0.0,186.93
2026-03-23 00:00:00,6352.579,0.0,198.83
2026-03-23 00:30:00,6244.964,0.0,174.82
2026-03-23 01:00:00,6127.453,0.0,179.73
2026-03-23 01:30:00,6050.682,0.0,174.63
2026-03-23 02:00:00,5986.817,0.0,170.83
2026-03-23 02:30:00,5930.288,0.0,170.82
2026-03-23 03:00:00,5890.911,0.0,170.84
2026-03-23 03:30:00,5875.037,0.0,170.83
2026-03-23 04:00:00,5884.197,0.0,170.61
2026-03-23 04:30:00,5916.616,0.0,170.82
2026-03-23 05:00:00,5983.487,0.0,170.83
2026-03-23 05:30:00,6099.124,0.0,174.61
2026-03-23 06:00:00,6260.709,0.0,169.5
2026-03-23 06:30:00,6469.737,0.0,169.67
2026-03-23 07:00:00,6675.828,6.57,172.04
2026-03-23 07:30:00,6881.119,21.0,192.48
2026-03-23 08:00:00,7046.044,64.32,221.49
2026-03-23 08:30:00,7033.002,217.28,192.44
2026-03-23 09:00:00,6976.101,367.03,192.3
2026-03-23 09:30:00,6831.156,593.1,169.49
2026-03-23 10:00:00,6721.055,802.54,140.09
2026-03-23 10:30:00,6537.175,1023.57,139.64
2026-03-23 11:00:00,6367.862,1186.08,130.79
2026-03-23 11:30:00,6224.473,1303.27,130.34
2026-03-23 12:00:00,6287.378,1260.55,139.74
2026-03-23 12:30:00,6389.348,1219.31,139.95
2026-03-23 13:00:00,6521.495,1123.23,145.79
2026-03-23 13:30:00,6597.779,1035.73,146.69
2026-03-23 14:00:00,6563.397,1043.22,145.77
2026-03-23 14:30:00,6534.124,1079.21,140.03
2026-03-23 15:00:00,6465.602,1131.07,137.42
2026-03-23 15:30:00,6721.631,910.55,146.08
2026-03-23 16:00:00,6795.038,856.38,167.43
2026-03-23 16:30:00,6940.898,690.88,151.87
2026-03-23 17:00:00,6975.564,622.19,139.86
2026-03-23 17:30:00,7088.363,440.64,153.44
2026-03-23 18:00:00,7194.488,281.89,169.45
2026-03-23 18:30:00,7310.9,131.47,176.69
2026-03-23 19:00:00,7397.621,14.78,185.59
2026-03-23 19:30:00,7392.631,0.0,184.8
2026-03-23 20:00:00,7386.812,0.0,184.94
2026-03-23 20:30:00,7369.188,0.0,184.57
2026-03-23 21:00:00,7305.492,0.0,184.98
2026-03-23 21:30:00,7184.264,0.0,174.81
2026-03-23 22:00:00,7043.812,0.0,179.85
2026-03-23 22:30:00,6900.825,0.0,169.68
2026-03-23 23:00:00,6761.61,0.0,184.99
2026-03-23 23:30:00,6599.484,0.0,174.6
2026-03-24 00:00:00,6446.77,0.0,175.96
2026-03-24 00:30:00,6324.315,0.0,175.68
2026-03-24 01:00:00,6243.562,0.0,177.07
2026-03-24 01:30:00,6158.376,0.0,176.54
2026-03-24 02:00:00,6092.882,0.0,176.2
2026-03-24 02:30:00,6039.638,0.0,175.9
2026-03-24 03:00:00,6002.244,0.0,175.81
2026-03-24 03:30:00,5978.035,0.0,174.48
2026-03-24 04:00:00,5984.103,0.0,174.47
2026-03-24 04:30:00,6015.941,0.0,176.19
2026-03-24 05:00:00,6079.15,0.0,176.9
2026-03-24 05:30:00,6203.614,0.0,176.95
2026-03-24 06:00:00,6382.797,0.0,169.75
2026-03-24 06:30:00,6622.257,0.0,182.06
2026-03-24 07:00:00,6865.324,6.48,184.95
2026-03-24 07:30:00,7069.388,21.34,191.93
2026-03-24 08:00:00,7201.048,54.74,197.21
2026-03-24 08:30:00,7161.636,235.21,188.58
2026-03-24 09:00:00,7057.102,436.4,187.77
2026-03-24 09:30:00,6907.127,663.51,169.65
2026-03-24 10:00:00,6788.091,850.51,157.17
2026-03-24 10:30:00,6773.32,926.98,169.44
2026-03-24 11:00:00,6549.913,1123.13,139.94
2026-03-24 11:30:00,6389.705,1265.2,139.35
2026-03-24 12:00:00,6262.727,1386.13,139.34
2026-03-24 12:30:00,6315.563,1375.28,139.44
2026-03-24 13:00:00,6388.458,1343.01,139.95
2026-03-24 13:30:00,6526.882,1212.61,144.05
2026-03-24 14:00:00,6681.37,1050.3,162.36
2026-03-24 14:30:00,6574.778,1132.99,140.12
2026-03-24 15:00:00,6648.2,1079.14,140.95
2026-03-24 15:30:00,6825.699,931.24,166.53
2026-03-24 16:00:00,6926.614,849.33,146.91
2026-03-24 16:30:00,7037.778,703.86,159.53
2026-03-24 17:00:00,7243.477,462.2,169.77
2026-03-24 17:30:00,7264.137,357.52,169.83
2026-03-24 18:00:00,7349.72,221.54,174.76
2026-03-24 18:30:00,7442.505,90.99,188.76
2026-03-24 19:00:00,7505.987,10.7,189.69
2026-03-24 19:30:00,7511.285,0.0,188.71
2026-03-24 20:00:00,7507.081,0.0,188.43
2026-03-24 20:30:00,7476.426,0.0,188.04
2026-03-24 21:00:00,7396.021,0.0,187.29
2026-03-24 21:30:00,7259.535,0.0,186.01
2026-03-24 22:00:00,7113.576,0.0,186.0
2026-03-24 22:30:00,6966.857,0.0,185.14
2026-03-24 23:00:00,6817.175,0.0,185.76
2026-03-24 23:30:00,6652.593,0.0,185.67
2026-03-25 00:00:00,6485.055,0.0,182.22
2026-03-25 00:30:00,6353.638,0.0,181.94
2026-03-25 01:00:00,6274.625,0.0,176.47
2026-03-25 01:30:00,6193.256,0.0,175.93
2026-03-25 02:00:00,6126.072,0.0,175.73
2026-03-25 02:30:00,6066.75,0.0,175.42
2026-03-25 03:00:00,6026.284,0.0,171.79
2026-03-25 03:30:00,6013.248,0.0,171.77
2026-03-25 04:00:00,6013.292,0.0,169.72
2026-03-25 04:30:00,6047.556,0.0,174.49
2026-03-25 05:00:00,6114.889,0.0,176.1
2026-03-25 05:30:00,6255.292,0.0,176.94
2026-03-25 06:00:00,6433.481,0.0,171.81
2026-03-25 06:30:00,6661.415,0.0,179.65
2026-03-25 07:00:00,6886.293,6.86,183.88
2026-03-25 07:30:00,7070.849,21.03,186.02
2026-03-25 08:00:00,7193.841,60.33,187.24
2026-03-25 08:30:00,7135.747,242.43,187.19
2026-03-25 09:00:00,7018.982,442.64,169.84
2026-03-25 09:30:00,6833.815,687.15,150.54
2026-03-25 10:00:00,6702.691,888.69,141.25
2026-03-25 10:30:00,6555.987,1073.66,146.7
2026-03-25 11:00:00,6430.912,1219.33,139.46
2026-03-25 11:30:00,6331.119,1300.93,139.45
2026-03-25 12:00:00,6231.535,1379.28,139.34
2026-03-25 12:30:00,6207.629,1415.51,141.26
2026-03-25 13:00:00,6283.437,1384.24,146.71
2026-03-25 13:30:00,6526.341,1178.34,148.5
2026-03-25 14:00:00,6716.016,1021.26,150.14
2026-03-25 14:30:00,6634.875,1096.66,151.92
2026-03-25 15:00:00,6677.841,1052.15,154.7
2026-03-25 15:30:00,6937.628,820.11,169.66
2026-03-25 16:00:00,7031.039,728.05,169.33
2026-03-25 16:30:00,7097.274,649.45,169.66
2026-03-25 17:00:00,7154.111,510.94,169.33
2026-03-25 17:30:00,7231.842,348.52,169.86
2026-03-25 18:00:00,7267.109,251.18,169.89
2026-03-25 18:30:00,7397.706,104.02,184.15
2026-03-25 19:00:00,7474.84,6.49,187.47
2026-03-25 19:30:00,7497.836,0.0,188.21
2026-03-25 20:00:00,7514.332,0.0,187.62
2026-03-25 20:30:00,7489.641,0.0,203.28
2026-03-25 21:00:00,7405.22,0.0,195.62
2026-03-25 21:30:00,7281.075,0.0,189.41
2026-03-25 22:00:00,7137.084,0.0,192.94
2026-03-25 22:30:00,7001.641,0.0,184.19
2026-03-25 23:00:00,6863.495,0.0,190.19
2026-03-25 23:30:00,6708.754,0.0,193.9
2026-03-26 00:00:00,6522.975,0.0,169.3
2026-03-26 00:30:00,6385.764,0.0,156.61
2026-03-26 01:00:00,6303.595,0.0,169.41
2026-03-26 01:30:00,6224.07,0.0,177.08
2026-03-26 02:00:00,6156.065,0.0,176.33
2026-03-26 02:30:00,6102.325,0.0,169.57
2026-03-26 03:00:00,6053.981,0.0,169.4
2026-03-26 03:30:00,6030.777,0.0,161.7
2026-03-26 04:00:00,6038.267,0.0,169.41
2026-03-26 04:30:00,6080.74,0.0,174.49
2026-03-26 05:00:00,6160.777,0.0,176.89
2026-03-26 05:30:00,6307.864,0.0,177.87
2026-03-26 06:00:00,6499.17,0.0,177.85
2026-03-26 06:30:00,6702.423,0.0,178.87
2026-03-26 07:00:00,6893.703,6.43,182.06
2026-03-26 07:30:00,7068.732,21.0,190.09
2026-03-26 08:00:00,7197.39,69.56,184.96
2026-03-26 08:30:00,7152.113,244.42,183.69
2026-03-26 09:00:00,7057.793,424.35,172.52
2026-03-26 09:30:00,6849.565,695.67,155.78
2026-03-26 10:00:00,6707.313,886.78,154.04
2026-03-26 10:30:00,6608.858,1023.64,153.73
2026-03-26 11:00:00,6606.139,1079.36,156.47
2026-03-26 11:30:00,6538.562,1136.08,156.49
2026-03-26 12:00:00,6442.392,1224.02,139.64
2026-03-26 12:30:00,6555.743,1127.44,148.74
2026-03-26 13:00:00,6529.402,1182.07,146.19
2026-03-26 13:30:00,6631.968,1108.67,150.98
2026-03-26 14:00:00,6610.985,1106.65,148.89
2026-03-26 14:30:00,6760.214,963.85,153.97
2026-03-26 15:00:00,7028.658,698.79,179.76
2026-03-26 15:30:00,7036.874,699.92,178.99
2026-03-26 16:00:00,7197.062,572.1,182.14
2026-03-26 16:30:00,7241.792,528.32,169.91
2026-03-26 17:00:00,7307.401,391.87,169.26
2026-03-26 17:30:00,7292.009,321.65,158.94
2026-03-26 18:00:00,7378.591,175.34,169.46
2026-03-26 18:30:00,7430.876,82.35,172.25
2026-03-26 19:00:00,7513.477,3.38,180.25
2026-03-26 19:30:00,7509.874,0.0,180.26
2026-03-26 20:00:00,7531.667,0.0,182.35
2026-03-26 20:30:00,7478.18,0.0,181.56
2026-03-26 21:00:00,7387.581,0.0,175.73
2026-03-26 21:30:00,7254.425,0.0,172.07
2026-03-26 22:00:00,7092.463,0.0,178.97
2026-03-26 22:30:00,6945.992,0.0,171.95
2026-03-26 23:00:00,6812.254,0.0,175.0
2026-03-26 23:30:00,6692.139,0.0,180.04
2026-03-27 00:00:00,6554.286,0.0,169.92
2026-03-27 00:30:00,6424.684,0.0,171.35
2026-03-27 01:00:00,6299.042,0.0,170.67
2026-03-27 01:30:00,6221.431,0.0,170.55
2026-03-27 02:00:00,6157.129,0.0,170.45
2026-03-27 02:30:00,6097.156,0.0,172.55
2026-03-27 03:00:00,6055.537,0.0,172.44
2026-03-27 03:30:00,6030.503,0.0,169.56
2026-03-27 04:00:00,6028.003,0.0,166.74
2026-03-27 04:30:00,6068.196,0.0,172.47
2026-03-27 05:00:00,6159.171,0.0,169.56
2026-03-27 05:30:00,6322.093,0.0,173.68
2026-03-27 06:00:00,6514.462,0.0,169.23
2026-03-27 06:30:00,6693.472,0.0,169.62
2026-03-27 07:00:00,6859.932,6.44,174.48
2026-03-27 07:30:00,7043.454,20.84,181.31
2026-03-27 08:00:00,7153.087,91.98,179.6
2026-03-27 08:30:00,7118.123,251.44,172.32
2026-03-27 09:00:00,7062.32,408.92,163.17
2026-03-27 09:30:00,6884.111,655.54,155.98
2026-03-27 10:00:00,6718.143,884.13,150.41
2026-03-27 10:30:00,6612.689,1029.54,149.73
2026-03-27 11:00:00,6632.634,1040.91,149.81
2026-03-27 11:30:00,6600.304,1065.51,149.73
2026-03-27 12:00:00,6392.727,1240.07,139.25
2026-03-27 12:30:00,6312.76,1316.69,126.05
2026-03-27 13:00:00,6530.843,1138.88,140.76
2026-03-27 13:30:00,6733.699,970.51,149.75
2026-03-27 14:00:00,6887.525,847.71,155.77
2026-03-27 14:30:00,6937.534,812.09,169.21
2026-03-27 15:00:00,6840.996,896.65,150.04
2026-03-27 15:30:00,6846.856,881.85,152.39
2026-03-27 16:00:00,7064.457,660.43,148.25
2026-03-27 16:30:00,7190.183,535.33,169.22
2026-03-27 17:00:00,7172.833,476.16,145.74
2026-03-27 17:30:00,7270.31,309.58,155.61
2026-03-27 18:00:00,7449.026,95.79,170.42
2026-03-27 18:30:00,7450.055,83.68,170.47
2026-03-27 19:00:00,7500.808,1.92,175.18
2026-03-27 19:30:00,7481.545,0.0,175.25
2026-03-27 20:00:00,7448.614,0.0,175.29
2026-03-27 20:30:00,7394.744,0.0,173.73
2026-03-27 21:00:00,7295.145,0.0,170.78
2026-03-27 21:30:00,7138.565,0.0,170.61
2026-03-27 22:00:00,6978.799,0.0,151.75
2026-03-27 22:30:00,6837.87,0.0,183.1
2026-03-27 23:00:00,6711.374,0.0,183.34
2026-03-27 23:30:00,6570.976,0.0,182.51
2026-03-28 00:00:00,6454.38,0.0,181.29
2026-03-28 00:30:00,6350.234,0.0,180.91
2026-03-28 01:00:00,6253.771,0.0,180.34
2026-03-28 01:30:00,6153.695,0.0,180.11
2026-03-28 02:00:00,6085.854,0.0,179.61
2026-03-28 02:30:00,6032.427,0.0,179.19
2026-03-28 03:00:00,5989.695,0.0,169.54
2026-03-28 03:30:00,5959.234,0.0,169.17
2026-03-28 04:00:00,5956.644,0.0,169.18
2026-03-28 04:30:00,5976.708,0.0,169.18
2026-03-28 05:00:00,6004.714,0.0,169.52
2026-03-28 05:30:00,6070.447,0.0,169.7
2026-03-28 06:00:00,6153.973,0.0,169.19
2026-03-28 06:30:00,6243.816,0.0,169.52
2026-03-28 07:00:00,6322.556,6.54,169.19
2026-03-28 07:30:00,6425.445,20.51,171.46
2026-03-28 08:00:00,6538.333,66.83,171.46
2026-03-28 08:30:00,6484.931,249.88,169.03
2026-03-28 09:00:00,6394.457,454.68,146.75
2026-03-28 09:30:00,6290.763,672.87,130.35
2026-03-28 10:00:00,6241.068,819.9,130.66
2026-03-28 10:30:00,6277.98,826.55,146.82
2026-03-28 11:00:00,6191.825,926.86,146.27
2026-03-28 11:30:00,6020.951,1066.78,130.13
2026-03-28 12:00:00,5874.232,1191.46,122.93
2026-03-28 12:30:00,5922.858,1184.33,124.15
2026-03-28 13:00:00,6196.015,903.8,131.42
2026-03-28 13:30:00,6237.961,849.04,139.28
2026-03-28 14:00:00,6340.458,739.71,143.71
2026-03-28 14:30:00,6103.319,948.29,130.48
2026-03-28 15:00:00,6101.371,929.58,130.19
2026-03-28 15:30:00,6223.046,821.55,130.28
